DateTime,Concentration,Diff,SgnDiff,SgnDiff1,SgnDiff2,SgnDiff3,Year,Month,DayWeek,Hour,Outlier,IsOutDiff,Concentration_Imput2,IndexLastMiss
2021-10-09 20:00:00,1.2,-0.10000000000000009,-1.0,1.0,1.0,1.0,2021,Oct,Sat,20,0,0,1.2,0
2021-10-09 21:00:00,1.5,0.30000000000000004,1.0,-1.0,1.0,1.0,2021,Oct,Sat,21,0,0,1.5,0
2021-10-09 22:00:00,1.5,0.0,1.0,-1.0,-1.0,1.0,2021,Oct,Sat,22,0,0,1.5,0
2021-10-09 23:00:00,1.5,0.0,1.0,1.0,-1.0,-1.0,2021,Oct,Sat,23,0,0,1.5,0
2021-10-10 00:00:00,1.6,0.10000000000000009,1.0,-1.0,1.0,1.0,2021,Oct,Sun,0,0,0,1.6,0
2021-10-10 01:00:00,1.7,0.09999999999999987,1.0,1.0,-1.0,1.0,2021,Oct,Sun,1,0,0,1.7,0
2021-10-10 02:00:00,1.6,-0.09999999999999987,-1.0,-1.0,-1.0,1.0,2021,Oct,Sun,2,0,0,1.6,0
2021-10-10 03:00:00,1.5,-0.10000000000000009,-1.0,1.0,1.0,-1.0,2021,Oct,Sun,3,0,0,1.5,0
2021-10-10 04:00:00,1.5,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,4,0,0,1.5,0
2021-10-10 05:00:00,1.6,0.10000000000000009,1.0,1.0,1.0,-1.0,2021,Oct,Sun,5,0,0,1.6,0
2021-10-10 06:00:00,1.5,-0.10000000000000009,-1.0,-1.0,1.0,1.0,2021,Oct,Sun,6,0,0,1.5,0
2021-10-10 07:00:00,1.4,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2021,Oct,Sun,7,0,0,1.4,0
2021-10-10 08:00:00,1.5,0.10000000000000009,1.0,-1.0,1.0,-1.0,2021,Oct,Sun,8,0,0,1.5,0
2021-10-10 09:00:00,1.4,-0.10000000000000009,-1.0,1.0,1.0,1.0,2021,Oct,Sun,9,0,0,1.4,0
2021-10-10 10:00:00,1.4,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Sun,10,0,0,1.4,0
2021-10-10 11:00:00,1.6,0.20000000000000018,1.0,-1.0,-1.0,1.0,2021,Oct,Sun,11,0,0,1.6,0
2021-10-10 12:00:00,1.9,0.2999999999999998,1.0,1.0,1.0,-1.0,2021,Oct,Sun,12,0,0,1.9,0
2021-10-10 13:00:00,1.9,0.0,1.0,1.0,-1.0,-1.0,2021,Oct,Sun,13,0,0,1.9,0
2021-10-10 14:00:00,1.9,0.0,1.0,1.0,-1.0,-1.0,2021,Oct,Sun,14,0,0,1.9,0
2021-10-10 15:00:00,1.9,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,15,0,0,1.9,0
2021-10-10 16:00:00,1.8,-0.09999999999999987,-1.0,1.0,-1.0,-1.0,2021,Oct,Sun,16,0,0,1.8,0
2021-10-10 17:00:00,1.9,0.09999999999999987,1.0,1.0,-1.0,-1.0,2021,Oct,Sun,17,0,0,1.9,0
2021-10-10 18:00:00,1.6,-0.2999999999999998,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,18,0,0,1.6,0
2021-10-10 19:00:00,1.4,-0.20000000000000018,-1.0,-1.0,1.0,1.0,2021,Oct,Sun,19,0,0,1.4,0
2021-10-10 20:00:00,1.3,-0.09999999999999987,-1.0,-1.0,1.0,1.0,2021,Oct,Sun,20,0,0,1.3,0
2021-10-10 21:00:00,1.3,0.0,1.0,1.0,-1.0,1.0,2021,Oct,Sun,21,0,0,1.3,0
2021-10-10 22:00:00,1.4,0.09999999999999987,1.0,1.0,-1.0,-1.0,2021,Oct,Sun,22,0,0,1.4,0
2021-10-10 23:00:00,1.4,0.0,1.0,1.0,1.0,-1.0,2021,Oct,Sun,23,0,0,1.4,0
2021-10-11 00:00:00,1.4,0.0,1.0,1.0,-1.0,1.0,2021,Oct,Mon,0,0,0,1.4,0
2021-10-11 01:00:00,1.4,0.0,1.0,1.0,1.0,-1.0,2021,Oct,Mon,1,0,0,1.4,0
2021-10-11 02:00:00,1.4,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Mon,2,0,0,1.4,0
2021-10-11 03:00:00,1.4,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Mon,3,0,0,1.4,0
2021-10-11 04:00:00,1.5,0.10000000000000009,1.0,1.0,-1.0,-1.0,2021,Oct,Mon,4,0,0,1.5,0
2021-10-11 05:00:00,1.7,0.19999999999999996,1.0,1.0,1.0,1.0,2021,Oct,Mon,5,0,0,1.7,0
2021-10-11 06:00:00,1.8,0.10000000000000009,1.0,-1.0,-1.0,1.0,2021,Oct,Mon,6,0,0,1.8,0
2021-10-11 07:00:00,1.8,0.0,1.0,-1.0,1.0,-1.0,2021,Oct,Mon,7,0,0,1.8,0
2021-10-11 08:00:00,1.9,0.09999999999999987,1.0,1.0,-1.0,1.0,2021,Oct,Mon,8,0,0,1.9,0
2021-10-11 09:00:00,1.9,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Mon,9,0,0,1.9,0
2021-10-11 10:00:00,2.5,0.6000000000000001,1.0,1.0,-1.0,1.0,2021,Oct,Mon,10,0,0,2.5,0
2021-10-11 11:00:00,2.7,0.20000000000000018,1.0,1.0,-1.0,-1.0,2021,Oct,Mon,11,0,0,2.7,0
2021-10-11 12:00:00,3.0,0.2999999999999998,1.0,1.0,1.0,1.0,2021,Oct,Mon,12,0,0,3.0,0
2021-10-11 13:00:00,2.8,-0.20000000000000018,-1.0,1.0,1.0,-1.0,2021,Oct,Mon,13,0,0,2.8,0
2021-10-11 14:00:00,2.2,-0.5999999999999996,-1.0,1.0,1.0,-1.0,2021,Oct,Mon,14,0,0,2.2,0
2021-10-11 15:00:00,2.2,0.0,1.0,1.0,-1.0,-1.0,2021,Oct,Mon,15,0,0,2.2,0
2021-10-11 16:00:00,2.2,0.0,1.0,-1.0,1.0,-1.0,2021,Oct,Mon,16,0,0,2.2,0
2021-10-11 17:00:00,2.1,-0.10000000000000009,-1.0,1.0,1.0,-1.0,2021,Oct,Mon,17,0,0,2.1,0
2021-10-11 18:00:00,1.9,-0.20000000000000018,-1.0,-1.0,-1.0,-1.0,2021,Oct,Mon,18,0,0,1.9,0
2021-10-11 19:00:00,1.6,-0.2999999999999998,-1.0,-1.0,-1.0,1.0,2021,Oct,Mon,19,0,0,1.6,0
2021-10-11 20:00:00,1.5,-0.10000000000000009,-1.0,-1.0,-1.0,1.0,2021,Oct,Mon,20,0,0,1.5,0
2021-10-11 21:00:00,1.5,0.0,1.0,1.0,1.0,-1.0,2021,Oct,Mon,21,0,0,1.5,0
2021-10-11 22:00:00,1.9,0.3999999999999999,1.0,1.0,1.0,-1.0,2021,Oct,Mon,22,0,0,1.9,0
2021-10-11 23:00:00,2.2,0.30000000000000027,1.0,1.0,1.0,1.0,2021,Oct,Mon,23,0,0,2.2,0
2021-10-12 00:00:00,2.4,0.19999999999999973,1.0,1.0,1.0,-1.0,2021,Oct,Tue,0,0,0,2.4,0
2021-10-12 01:00:00,2.4,0.0,1.0,1.0,1.0,1.0,2021,Oct,Tue,1,0,0,2.4,0
2021-10-12 02:00:00,2.1,-0.2999999999999998,-1.0,1.0,-1.0,-1.0,2021,Oct,Tue,2,0,0,2.1,0
2021-10-12 03:00:00,2.1,0.0,1.0,1.0,-1.0,1.0,2021,Oct,Tue,3,0,0,2.1,0
2021-10-12 04:00:00,1.9,-0.20000000000000018,-1.0,1.0,1.0,-1.0,2021,Oct,Tue,4,0,0,1.9,0
2021-10-12 05:00:00,2.0,0.10000000000000009,1.0,1.0,1.0,1.0,2021,Oct,Tue,5,0,0,2.0,0
2021-10-12 06:00:00,2.2,0.20000000000000018,1.0,1.0,-1.0,-1.0,2021,Oct,Tue,6,0,0,2.2,0
2021-10-12 07:00:00,2.3,0.09999999999999964,1.0,1.0,-1.0,1.0,2021,Oct,Tue,7,0,0,2.3,0
2021-10-12 08:00:00,3.3,1.0,1.0,1.0,1.0,-1.0,2021,Oct,Tue,8,0,0,3.3,0
2021-10-12 09:00:00,3.7,0.40000000000000036,1.0,1.0,-1.0,1.0,2021,Oct,Tue,9,0,0,3.7,0
2021-10-12 10:00:00,5.0,1.2999999999999998,1.0,1.0,1.0,-1.0,2021,Oct,Tue,10,0,0,5.0,0
2021-10-12 11:00:00,3.7,-1.2999999999999998,-1.0,1.0,1.0,-1.0,2021,Oct,Tue,11,0,0,3.7,0
2021-10-12 12:00:00,3.1,-0.6000000000000001,-1.0,1.0,1.0,1.0,2021,Oct,Tue,12,0,0,3.1,0
2021-10-12 13:00:00,3.2,0.10000000000000009,1.0,-1.0,1.0,1.0,2021,Oct,Tue,13,0,0,3.2,0
2021-10-12 14:00:00,3.0,-0.20000000000000018,-1.0,-1.0,1.0,1.0,2021,Oct,Tue,14,0,0,3.0,0
2021-10-12 15:00:00,2.7,-0.2999999999999998,-1.0,1.0,1.0,-1.0,2021,Oct,Tue,15,0,0,2.7,0
2021-10-12 16:00:00,2.4,-0.30000000000000027,-1.0,1.0,-1.0,1.0,2021,Oct,Tue,16,0,0,2.4,0
2021-10-12 17:00:00,2.4,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Tue,17,0,0,2.4,0
2021-10-12 18:00:00,2.2,-0.19999999999999973,-1.0,-1.0,-1.0,-1.0,2021,Oct,Tue,18,0,0,2.2,0
2021-10-12 19:00:00,1.9,-0.30000000000000027,-1.0,-1.0,-1.0,-1.0,2021,Oct,Tue,19,0,0,1.9,0
2021-10-12 20:00:00,1.9,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Tue,20,0,0,1.9,0
2021-10-12 21:00:00,1.8,-0.09999999999999987,-1.0,1.0,1.0,1.0,2021,Oct,Tue,21,0,0,1.8,0
2021-10-12 22:00:00,1.9,0.09999999999999987,1.0,1.0,1.0,1.0,2021,Oct,Tue,22,0,0,1.9,0
2021-10-12 23:00:00,1.6,-0.2999999999999998,-1.0,1.0,1.0,1.0,2021,Oct,Tue,23,0,0,1.6,0
2021-10-13 00:00:00,1.5,-0.10000000000000009,-1.0,1.0,1.0,1.0,2021,Oct,Wed,0,0,0,1.5,0
2021-10-13 01:00:00,1.5,0.0,1.0,1.0,1.0,1.0,2021,Oct,Wed,1,0,0,1.5,0
2021-10-13 02:00:00,1.4,-0.10000000000000009,-1.0,-1.0,1.0,-1.0,2021,Oct,Wed,2,0,0,1.4,0
2021-10-13 03:00:00,1.5,0.10000000000000009,1.0,1.0,1.0,-1.0,2021,Oct,Wed,3,0,0,1.5,0
2021-10-13 04:00:00,1.5,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Wed,4,0,0,1.5,0
2021-10-13 05:00:00,1.5,0.0,1.0,1.0,1.0,1.0,2021,Oct,Wed,5,0,0,1.5,0
2021-10-13 06:00:00,1.6,0.10000000000000009,1.0,1.0,1.0,-1.0,2021,Oct,Wed,6,0,0,1.6,0
2021-10-13 07:00:00,1.7,0.09999999999999987,1.0,1.0,1.0,-1.0,2021,Oct,Wed,7,0,0,1.7,0
2021-10-13 08:00:00,2.5,0.8,1.0,1.0,1.0,1.0,2021,Oct,Wed,8,0,0,2.5,0
2021-10-13 09:00:00,3.0,0.5,1.0,1.0,1.0,-1.0,2021,Oct,Wed,9,0,0,3.0,0
2021-10-13 10:00:00,3.2,0.20000000000000018,1.0,1.0,1.0,1.0,2021,Oct,Wed,10,0,0,3.2,0
2021-10-13 11:00:00,2.9,-0.30000000000000027,-1.0,-1.0,1.0,1.0,2021,Oct,Wed,11,0,0,2.9,0
2021-10-13 12:00:00,2.5,-0.3999999999999999,-1.0,-1.0,1.0,1.0,2021,Oct,Wed,12,0,0,2.5,0
2021-10-13 13:00:00,2.4,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2021,Oct,Wed,13,0,0,2.4,0
2021-10-13 14:00:00,2.3,-0.10000000000000009,-1.0,-1.0,-1.0,1.0,2021,Oct,Wed,14,0,0,2.3,0
2021-10-13 15:00:00,2.6,0.30000000000000027,1.0,-1.0,1.0,1.0,2021,Oct,Wed,15,0,0,2.6,0
2021-10-13 16:00:00,2.3,-0.30000000000000027,-1.0,-1.0,1.0,-1.0,2021,Oct,Wed,16,0,0,2.3,0
2021-10-13 17:00:00,2.1,-0.19999999999999973,-1.0,1.0,-1.0,1.0,2021,Oct,Wed,17,0,0,2.1,0
2021-10-13 18:00:00,1.8,-0.30000000000000004,-1.0,-1.0,-1.0,-1.0,2021,Oct,Wed,18,0,0,1.8,0
2021-10-13 19:00:00,1.5,-0.30000000000000004,-1.0,-1.0,-1.0,-1.0,2021,Oct,Wed,19,0,0,1.5,0
2021-10-13 20:00:00,1.6,0.10000000000000009,1.0,1.0,-1.0,-1.0,2021,Oct,Wed,20,0,0,1.6,0
2021-10-13 21:00:00,1.7,0.09999999999999987,1.0,-1.0,1.0,1.0,2021,Oct,Wed,21,0,0,1.7,0
2021-10-13 22:00:00,1.6,-0.09999999999999987,-1.0,1.0,1.0,1.0,2021,Oct,Wed,22,0,0,1.6,0
2021-10-13 23:00:00,1.5,-0.10000000000000009,-1.0,-1.0,1.0,1.0,2021,Oct,Wed,23,0,0,1.5,0
2021-10-14 00:00:00,1.4,-0.10000000000000009,-1.0,-1.0,1.0,1.0,2021,Oct,Thu,0,0,0,1.4,0
2021-10-14 01:00:00,1.5,0.10000000000000009,1.0,1.0,1.0,1.0,2021,Oct,Thu,1,0,0,1.5,0
2021-10-14 02:00:00,1.5,0.0,1.0,-1.0,-1.0,1.0,2021,Oct,Thu,2,0,0,1.5,0
2021-10-14 03:00:00,1.5,0.0,1.0,1.0,1.0,1.0,2021,Oct,Thu,3,0,0,1.5,0
2021-10-14 04:00:00,1.4,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2021,Oct,Thu,4,0,0,1.4,0
2021-10-14 05:00:00,1.5,0.10000000000000009,1.0,1.0,1.0,1.0,2021,Oct,Thu,5,0,0,1.5,0
2021-10-14 06:00:00,1.4,-0.10000000000000009,-1.0,1.0,1.0,1.0,2021,Oct,Thu,6,0,0,1.4,0
2021-10-14 07:00:00,1.7,0.30000000000000004,1.0,1.0,1.0,1.0,2021,Oct,Thu,7,0,0,1.7,0
2021-10-14 08:00:00,2.4,0.7,1.0,1.0,1.0,1.0,2021,Oct,Thu,8,0,0,2.4,0
2021-10-14 09:00:00,4.9,2.5000000000000004,1.0,1.0,1.0,1.0,2021,Oct,Thu,9,0,1,4.9,0
2021-10-14 10:00:00,4.2,-0.7000000000000002,-1.0,1.0,1.0,1.0,2021,Oct,Thu,10,0,0,4.2,0
2021-10-14 11:00:00,3.3,-0.9000000000000004,-1.0,-1.0,-1.0,1.0,2021,Oct,Thu,11,0,0,3.3,0
2021-10-14 12:00:00,2.7,-0.5999999999999996,-1.0,-1.0,-1.0,1.0,2021,Oct,Thu,12,0,0,2.7,0
2021-10-14 13:00:00,2.5,-0.20000000000000018,-1.0,-1.0,1.0,-1.0,2021,Oct,Thu,13,0,0,2.5,0
2021-10-14 14:00:00,2.1,-0.3999999999999999,-1.0,-1.0,-1.0,-1.0,2021,Oct,Thu,14,0,0,2.1,0
2021-10-14 15:00:00,2.0,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2021,Oct,Thu,15,0,0,2.0,0
2021-10-14 16:00:00,2.2,0.20000000000000018,1.0,-1.0,-1.0,1.0,2021,Oct,Thu,16,0,0,2.2,0
2021-10-14 17:00:00,1.9,-0.30000000000000027,-1.0,-1.0,1.0,-1.0,2021,Oct,Thu,17,0,0,1.9,0
2021-10-14 18:00:00,1.7,-0.19999999999999996,-1.0,-1.0,-1.0,-1.0,2021,Oct,Thu,18,0,0,1.7,0
2021-10-14 19:00:00,1.7,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Thu,19,0,0,1.7,0
2021-10-14 20:00:00,1.7,0.0,1.0,1.0,1.0,-1.0,2021,Oct,Thu,20,0,0,1.7,0
2021-10-14 21:00:00,1.7,0.0,1.0,1.0,-1.0,1.0,2021,Oct,Thu,21,0,0,1.7,0
2021-10-14 22:00:00,2.0,0.30000000000000004,1.0,-1.0,1.0,1.0,2021,Oct,Thu,22,0,0,2.0,0
2021-10-14 23:00:00,2.3,0.2999999999999998,1.0,-1.0,-1.0,1.0,2021,Oct,Thu,23,0,0,2.3,0
2021-10-15 00:00:00,2.5,0.20000000000000018,1.0,-1.0,-1.0,1.0,2021,Oct,Fri,0,0,0,2.5,0
2021-10-15 01:00:00,2.7,0.20000000000000018,1.0,1.0,1.0,1.0,2021,Oct,Fri,1,0,0,2.7,0
2021-10-15 02:00:00,2.2,-0.5,-1.0,1.0,-1.0,-1.0,2021,Oct,Fri,2,0,0,2.2,0
2021-10-15 03:00:00,1.7,-0.5000000000000002,-1.0,1.0,1.0,1.0,2021,Oct,Fri,3,0,0,1.7,0
2021-10-15 04:00:00,1.7,0.0,1.0,-1.0,1.0,-1.0,2021,Oct,Fri,4,0,0,1.7,0
2021-10-15 05:00:00,1.8,0.10000000000000009,1.0,1.0,1.0,1.0,2021,Oct,Fri,5,0,0,1.8,0
2021-10-15 06:00:00,1.7,-0.10000000000000009,-1.0,-1.0,1.0,1.0,2021,Oct,Fri,6,0,0,1.7,0
2021-10-15 07:00:00,1.9,0.19999999999999996,1.0,1.0,1.0,1.0,2021,Oct,Fri,7,0,0,1.9,0
2021-10-15 08:00:00,2.4,0.5,1.0,1.0,1.0,1.0,2021,Oct,Fri,8,0,0,2.4,0
2021-10-15 09:00:00,12.0,9.6,1.0,1.0,1.0,1.0,2021,Oct,Fri,9,1,1,12.0,0
2021-10-15 10:00:00,12.9,0.9000000000000004,1.0,-1.0,1.0,1.0,2021,Oct,Fri,10,1,0,12.9,0
2021-10-15 11:00:00,6.4,-6.5,-1.0,-1.0,-1.0,-1.0,2021,Oct,Fri,11,1,1,6.4,0
2021-10-15 12:00:00,5.3,-1.1000000000000005,-1.0,-1.0,-1.0,-1.0,2021,Oct,Fri,12,0,0,5.3,0
2021-10-15 13:00:00,4.5,-0.7999999999999998,-1.0,-1.0,-1.0,1.0,2021,Oct,Fri,13,0,0,4.5,0
2021-10-15 14:00:00,4.1,-0.40000000000000036,-1.0,-1.0,-1.0,-1.0,2021,Oct,Fri,14,0,0,4.1,0
2021-10-15 15:00:00,3.9,-0.19999999999999973,-1.0,-1.0,1.0,-1.0,2021,Oct,Fri,15,0,0,3.9,0
2021-10-15 16:00:00,3.9,0.0,1.0,1.0,-1.0,-1.0,2021,Oct,Fri,16,0,0,3.9,0
2021-10-15 17:00:00,3.2,-0.6999999999999997,-1.0,-1.0,-1.0,1.0,2021,Oct,Fri,17,0,0,3.2,0
2021-10-15 18:00:00,3.6,0.3999999999999999,1.0,-1.0,-1.0,-1.0,2021,Oct,Fri,18,0,1,3.6,0
2021-10-15 19:00:00,3.6,0.0,1.0,1.0,-1.0,-1.0,2021,Oct,Fri,19,0,0,3.6,0
2021-10-15 20:00:00,2.8,-0.8000000000000003,-1.0,1.0,1.0,1.0,2021,Oct,Fri,20,0,1,2.8,0
2021-10-15 21:00:00,2.7,-0.09999999999999964,-1.0,1.0,1.0,-1.0,2021,Oct,Fri,21,0,0,2.7,0
2021-10-15 22:00:00,2.9,0.19999999999999973,1.0,1.0,-1.0,1.0,2021,Oct,Fri,22,0,0,2.9,0
2021-10-15 23:00:00,3.0,0.10000000000000009,1.0,1.0,-1.0,-1.0,2021,Oct,Fri,23,0,0,3.0,0
2021-10-16 00:00:00,2.7,-0.2999999999999998,-1.0,1.0,-1.0,-1.0,2021,Oct,Sat,0,0,0,2.7,0
2021-10-16 01:00:00,2.4,-0.30000000000000027,-1.0,1.0,1.0,1.0,2021,Oct,Sat,1,0,0,2.4,0
2021-10-16 02:00:00,2.5,0.10000000000000009,1.0,-1.0,1.0,-1.0,2021,Oct,Sat,2,0,0,2.5,0
2021-10-16 03:00:00,2.5,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Sat,3,0,0,2.5,0
2021-10-16 04:00:00,2.4,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2021,Oct,Sat,4,0,0,2.4,0
2021-10-16 05:00:00,2.2,-0.19999999999999973,-1.0,1.0,1.0,1.0,2021,Oct,Sat,5,0,0,2.2,0
2021-10-16 06:00:00,3.1,0.8999999999999999,1.0,-1.0,-1.0,1.0,2021,Oct,Sat,6,0,1,3.1,0
2021-10-16 07:00:00,3.5,0.3999999999999999,1.0,1.0,1.0,1.0,2021,Oct,Sat,7,0,0,3.5,0
2021-10-16 08:00:00,3.7,0.20000000000000018,1.0,1.0,1.0,1.0,2021,Oct,Sat,8,0,0,3.7,0
2021-10-16 09:00:00,4.7,1.0,1.0,1.0,1.0,1.0,2021,Oct,Sat,9,0,0,4.7,0
2021-10-16 10:00:00,7.2,2.5,1.0,1.0,-1.0,1.0,2021,Oct,Sat,10,1,1,7.2,0
2021-10-16 11:00:00,5.1,-2.1000000000000005,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sat,11,0,1,5.1,0
2021-10-16 12:00:00,3.9,-1.1999999999999997,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sat,12,0,0,3.9,0
2021-10-16 13:00:00,3.8,-0.10000000000000009,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sat,13,0,0,3.8,0
2021-10-16 14:00:00,3.2,-0.5999999999999996,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sat,14,0,0,3.2,0
2021-10-16 15:00:00,2.8,-0.40000000000000036,-1.0,-1.0,-1.0,1.0,2021,Oct,Sat,15,0,0,2.8,0
2021-10-16 16:00:00,2.7,-0.09999999999999964,-1.0,1.0,1.0,-1.0,2021,Oct,Sat,16,0,0,2.7,0
2021-10-16 17:00:00,2.5,-0.20000000000000018,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sat,17,0,0,2.5,0
2021-10-16 18:00:00,2.2,-0.2999999999999998,-1.0,1.0,-1.0,-1.0,2021,Oct,Sat,18,0,0,2.2,0
2021-10-16 19:00:00,2.1,-0.10000000000000009,-1.0,1.0,1.0,-1.0,2021,Oct,Sat,19,0,0,2.1,0
2021-10-16 20:00:00,2.1,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Sat,20,0,0,2.1,0
2021-10-16 21:00:00,2.1,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Sat,21,0,0,2.1,0
2021-10-16 22:00:00,1.9,-0.20000000000000018,-1.0,1.0,1.0,-1.0,2021,Oct,Sat,22,0,0,1.9,0
2021-10-16 23:00:00,2.1,0.20000000000000018,1.0,1.0,1.0,-1.0,2021,Oct,Sat,23,0,0,2.1,0
2021-10-17 00:00:00,1.9,-0.20000000000000018,-1.0,-1.0,1.0,-1.0,2021,Oct,Sun,0,0,0,1.9,0
2021-10-17 01:00:00,2.2,0.30000000000000027,1.0,-1.0,1.0,1.0,2021,Oct,Sun,1,0,0,2.2,0
2021-10-17 02:00:00,2.2,0.0,1.0,1.0,-1.0,1.0,2021,Oct,Sun,2,0,0,2.2,0
2021-10-17 03:00:00,2.0,-0.20000000000000018,-1.0,1.0,-1.0,1.0,2021,Oct,Sun,3,0,0,2.0,0
2021-10-17 04:00:00,2.4,0.3999999999999999,1.0,-1.0,1.0,-1.0,2021,Oct,Sun,4,0,0,2.4,0
2021-10-17 05:00:00,2.4,0.0,1.0,-1.0,1.0,1.0,2021,Oct,Sun,5,0,0,2.4,0
2021-10-17 06:00:00,2.3,-0.10000000000000009,-1.0,1.0,-1.0,-1.0,2021,Oct,Sun,6,0,0,2.3,0
2021-10-17 07:00:00,2.7,0.40000000000000036,1.0,1.0,1.0,1.0,2021,Oct,Sun,7,0,0,2.7,0
2021-10-17 08:00:00,2.6,-0.10000000000000009,-1.0,1.0,1.0,1.0,2021,Oct,Sun,8,0,0,2.6,0
2021-10-17 09:00:00,2.9,0.2999999999999998,1.0,1.0,1.0,1.0,2021,Oct,Sun,9,0,0,2.9,0
2021-10-17 10:00:00,3.6,0.7000000000000002,1.0,1.0,1.0,-1.0,2021,Oct,Sun,10,0,0,3.6,0
2021-10-17 11:00:00,3.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,11,0,0,3.0,0
2021-10-17 12:00:00,2.7,-0.2999999999999998,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,12,0,0,2.7,0
2021-10-17 13:00:00,2.7,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,13,0,0,2.7,0
2021-10-17 14:00:00,2.4,-0.30000000000000027,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,14,0,0,2.4,0
2021-10-17 15:00:00,2.4,0.0,1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,15,0,0,2.4,0
2021-10-17 16:00:00,2.3,-0.10000000000000009,-1.0,-1.0,1.0,1.0,2021,Oct,Sun,16,0,0,2.3,0
2021-10-17 17:00:00,2.2,-0.09999999999999964,-1.0,-1.0,-1.0,-1.0,2021,Oct,Sun,17,0,0,2.2,0
2021-10-17 18:00:00,2.1,-0.10000000000000009,-1.0,-1.0,1.0,-1.0,2021,Oct,Sun,18,0,0,2.1,0
2021-10-17 19:00:00,1.8,-0.30000000000000004,-1.0,-1.0,1.0,1.0,2021,Oct,Sun,19,0,0,1.8,0
2021-10-17 20:00:00,1.7,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2021,Oct,Sun,20,0,0,1.7,0
2021-10-17 21:00:00,1.9,0.19999999999999996,1.0,1.0,-1.0,1.0,2021,Oct,Sun,21,0,0,1.9,0
2021-10-17 22:00:00,2.2,0.30000000000000027,1.0,-1.0,1.0,1.0,2021,Oct,Sun,22,0,0,2.2,0
2021-10-17 23:00:00,2.5,0.2999999999999998,1.0,1.0,1.0,1.0,2021,Oct,Sun,23,0,0,2.5,0
2021-10-18 00:00:00,2.4,-0.10000000000000009,-1.0,-1.0,-1.0,1.0,2021,Oct,Mon,0,0,0,2.4,0
2021-10-18 01:00:00,2.5,0.10000000000000009,1.0,1.0,-1.0,1.0,2021,Oct,Mon,1,0,0,2.5,0
2021-10-18 02:00:00,2.6,0.10000000000000009,1.0,1.0,1.0,-1.0,2021,Oct,Mon,2,0,0,2.6,0
2021-10-18 03:00:00,2.3,-0.30000000000000027,-1.0,-1.0,1.0,-1.0,2021,Oct,Mon,3,0,0,2.3,0
2021-10-18 04:00:00,2.3,0.0,1.0,1.0,-1.0,1.0,2021,Oct,Mon,4,0,0,2.3,0
2021-10-18 05:00:00,2.4,0.10000000000000009,1.0,1.0,-1.0,1.0,2021,Oct,Mon,5,0,0,2.4,0
2021-10-18 06:00:00,2.6,0.20000000000000018,1.0,-1.0,1.0,-1.0,2021,Oct,Mon,6,0,0,2.6,0
2021-10-18 07:00:00,2.7,0.10000000000000009,1.0,1.0,1.0,1.0,2021,Oct,Mon,7,0,0,2.7,0
2021-10-18 08:00:00,4.0,1.2999999999999998,1.0,-1.0,1.0,1.0,2021,Oct,Mon,8,0,1,4.0,0
2021-10-18 09:00:00,3.5,-0.5,-1.0,1.0,1.0,1.0,2021,Oct,Mon,9,0,0,3.5,0
2021-10-18 10:00:00,3.1,-0.3999999999999999,-1.0,1.0,1.0,1.0,2021,Oct,Mon,10,0,0,3.1,0
2021-10-18 11:00:00,2.8,-0.30000000000000027,-1.0,-1.0,-1.0,-1.0,2021,Oct,Mon,11,0,0,2.8,0
2021-10-18 12:00:00,2.7,-0.09999999999999964,-1.0,-1.0,-1.0,-1.0,2021,Oct,Mon,12,0,0,2.7,0
2021-10-18 13:00:00,2.9,0.19999999999999973,1.0,1.0,-1.0,-1.0,2021,Oct,Mon,13,0,0,2.9,0
